 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
-1.355,1.0066e-09,2.012e-09,2.2536e-09,2.2995e-09,-2.34e-12,3.640000000000001e-12,0.5
-1.34,1.0361e-09,2.0734e-09,2.3029e-09,2.3411e-09,-2.16e-12,-6.900000000000001e-13,0.5
-1.325,1.0494e-09,2.1315e-09,2.3406e-09,2.3713e-09,5.2e-13,-2.4000000000000004e-13,0.5
-1.31,1.0734e-09,2.1688e-09,2.3945e-09,2.4348e-09,-3.5200000000000003e-12,6.200000000000001e-13,0.5
-1.2950000000000002,1.0929e-09,2.2334e-09,2.4499e-09,2.4911e-09,8.400000000000001e-13,1.69e-12,0.5
-1.28,1.1217e-09,2.2563e-09,2.4733e-09,2.5336e-09,-1.5400000000000001e-12,4.48e-12,0.5
-1.265,1.1401e-09,2.3087e-09,2.5191e-09,2.5705e-09,-5.4e-13,2.2000000000000003e-12,0.5
-1.25,1.1565e-09,2.3582e-09,2.5794e-09,2.6229e-09,-1.93e-12,3.1100000000000007e-12,0.5
-1.235,1.1757e-09,2.3808e-09,2.6367e-09,2.7016e-09,-2.8100000000000003e-12,-8.400000000000001e-13,0.5
-1.22,1.2017e-09,2.4392e-09,2.698e-09,2.755e-09,3.7000000000000004e-13,-1.2000000000000001e-12,0.5
-1.205,1.2382e-09,2.4965e-09,2.7506e-09,2.7873e-09,-3.8e-12,2.7e-13,0.5
-1.19,1.2627e-09,2.5456e-09,2.7804e-09,2.8325e-09,1.4700000000000002e-12,2.97e-12,0.5
-1.175,1.2973e-09,2.5887e-09,2.8494e-09,2.9231e-09,-2.37e-12,4.38e-12,0.5
-1.16,1.3215e-09,2.6329e-09,2.8942e-09,2.9755e-09,-6.900000000000001e-13,3.0900000000000004e-12,0.5
-1.145,1.3499e-09,2.7028e-09,2.9601e-09,3.0451e-09,-1.26e-12,2.03e-12,0.5
-1.13,1.3994e-09,2.7397e-09,3.0141e-09,3.0712e-09,-3.0600000000000007e-12,-1.45e-12,0.5
-1.115,1.4066e-09,2.7884e-09,3.0852e-09,3.1499e-09,1.03e-12,-8.800000000000002e-13,0.5
-1.1,1.4479e-09,2.8567e-09,3.1704e-09,3.2343e-09,-1.55e-12,-2.1000000000000001e-13,0.5
-1.085,1.4693e-09,2.955e-09,3.196e-09,3.3078e-09,1.79e-12,4.73e-12,0.5
-1.07,1.5219e-09,2.996e-09,3.2245e-09,3.3874e-09,-1.36e-12,4.31e-12,0.5
-1.0550000000000002,1.5484e-09,3.0331e-09,3.321e-09,3.438e-09,-1.1600000000000001e-12,2.13e-12,0.5
-1.04,1.5809e-09,3.0929e-09,3.3984e-09,3.5446e-09,-1.3000000000000001e-12,1.1900000000000002e-12,0.5
-1.025,1.6279e-09,3.1931e-09,3.4911e-09,3.5884e-09,-3.4100000000000002e-12,-1.21e-12,0.5
-1.01,1.654e-09,3.2388e-09,3.5507e-09,3.6838e-09,-1.21e-12,-4.0000000000000006e-14,0.5
-0.995,1.693e-09,3.3153e-09,3.625e-09,3.8086e-09,-1.8200000000000003e-12,8.600000000000001e-13,0.5
-0.98,1.719e-09,3.4268e-09,3.7279e-09,3.8995e-09,1.4700000000000002e-12,3.9800000000000004e-12,0.5
-0.965,1.7534e-09,3.5132e-09,3.8241e-09,3.9959e-09,-1.88e-12,4.760000000000001e-12,0.5
-0.95,1.804e-09,3.5943e-09,3.9177e-09,4.0493e-09,-4.4000000000000004e-13,1.78e-12,0.5
-0.935,1.8258e-09,3.6777e-09,3.984e-09,4.0957e-09,-1.95e-12,2.7600000000000004e-12,0.5
-0.92,1.8744e-09,3.7464e-09,4.1029999999999996e-09,4.2574e-09,-4.28e-12,-1.5000000000000004e-13,0.5
-0.905,1.8988e-09,3.8741e-09,4.1623e-09,4.3548e-09,-1.2000000000000002e-13,-1.09e-12,0.5
-0.89,1.9593e-09,3.9319e-09,4.2477e-09,4.4276e-09,-1.9400000000000002e-12,-3.000000000000001e-13,0.5
-0.875,1.9844e-09,3.9776e-09,4.3782e-09,4.5467e-09,1.27e-12,2.95e-12,0.5
-0.86,2.0436e-09,4.1337e-09,4.4644e-09,4.6874e-09,-1.96e-12,5.99e-12,0.5
-0.845,2.0965e-09,4.1795e-09,4.5314e-09,4.7632e-09,-1.13e-12,1.5200000000000002e-12,0.5
-0.83,2.149e-09,4.2736e-09,4.7063e-09,4.8352e-09,-1.7600000000000002e-12,1.8400000000000002e-12,0.5
-0.815,2.2155e-09,4.4059e-09,4.8091e-09,4.9907e-09,-4.38e-12,-9.100000000000002e-13,0.5
-0.8,2.2403e-09,4.5047999999999996e-09,4.892e-09,5.0711e-09,1.9200000000000003e-12,-4.3000000000000004e-13,0.5
-0.785,2.305e-09,4.6125e-09,5.0026e-09,5.2386e-09,-1.4e-12,1.2800000000000002e-12,0.5
-0.77,2.3567e-09,4.7571e-09,5.1504e-09,5.3599e-09,4.4000000000000004e-13,3e-12,0.5
-0.755,2.4015e-09,4.8978e-09,5.2733e-09,5.4831e-09,-1.4200000000000002e-12,6.0200000000000014e-12,0.5
-0.74,2.4556e-09,4.9877e-09,5.4287e-09,5.6144e-09,-4.1e-13,-1e-13,0.5
-0.725,2.5288e-09,5.1402e-09,5.5507e-09,5.733e-09,-1.02e-12,8.800000000000002e-13,0.5
-0.71,2.5887e-09,5.2578e-09,5.791e-09,5.9073e-09,-3.730000000000001e-12,-1.41e-12,0.5
-0.695,2.6546e-09,5.4172e-09,5.8965e-09,6.0643e-09,1.5700000000000002e-12,-7.400000000000001e-13,0.5
-0.68,2.7097e-09,5.5085e-09,6.056e-09,6.2429e-09,-8.500000000000002e-13,2.03e-12,0.5
-0.665,2.7835e-09,5.649e-09,6.2473e-09,6.4145e-09,5.6e-13,3.780000000000001e-12,0.5
-0.65,2.85e-09,5.7967e-09,6.3235e-09,6.579e-09,-1.1900000000000002e-12,5.14e-12,0.5
-0.635,2.9423e-09,5.9839e-09,6.5182e-09,6.7847e-09,-3.4e-13,1.08e-12,0.5
-0.62,3.0048e-09,6.081e-09,6.7267e-09,6.9555e-09,-9.5e-13,9.8e-13,0.5
