 VTG,"Id, V_D = 0.1","Id, V_D = 0.4","Id, V_D = 0.7","Id, V_D = 1.0","Itg, V_D = 0.1","Ibg, V_D = 0.1", Vbg
-1.355,1.9358e-09,3.8463e-09,4.5422e-09,4.7708e-09,-1.3000000000000001e-12,7.100000000000001e-12,0.5
-1.34,1.9882e-09,3.9463e-09,4.7007e-09,4.9131e-09,-9.5e-13,3.1900000000000003e-12,0.5
-1.325,2.0592e-09,4.1037e-09,4.7586e-09,5.0498e-09,-1e-12,1.5e-12,0.5
-1.31,2.1128e-09,4.2166e-09,4.9191e-09,5.2454e-09,-3.65e-12,-1.5200000000000002e-12,0.5
-1.2950000000000002,2.1575e-09,4.3707e-09,5.1373e-09,5.3976e-09,-4.500000000000001e-13,-1.2800000000000002e-12,0.5
-1.28,2.245e-09,4.4345e-09,5.3138e-09,5.5639e-09,-1.3400000000000003e-12,1.2000000000000002e-13,0.5
-1.265,2.3133e-09,4.6251e-09,5.4416e-09,5.6466e-09,2.5e-13,3.28e-12,0.5
-1.25,2.3337e-09,4.6254e-09,5.6112e-09,5.8844e-09,-6.000000000000002e-13,6.980000000000001e-12,0.5
-1.235,2.4351e-09,4.8216e-09,5.7583e-09,6.1167e-09,-9.4e-13,4.090000000000001e-12,0.5
-1.22,2.5044e-09,4.9529e-09,5.9208e-09,6.2666e-09,-1.59e-12,3.000000000000001e-13,0.5
-1.205,2.6169e-09,5.1517e-09,6.0509e-09,6.4294e-09,-3.9300000000000004e-12,-2.64e-12,0.5
-1.19,2.6886e-09,5.2648e-09,6.2174e-09,6.6308e-09,-2.1000000000000001e-13,-1.4900000000000001e-12,0.5
-1.175,2.7504e-09,5.4581e-09,6.3307e-09,6.8261e-09,-1.93e-12,-2.4000000000000004e-13,0.5
-1.16,2.8218e-09,5.6374e-09,6.5244e-09,7.0285e-09,4.9e-13,3.840000000000001e-12,0.5
-1.145,2.9249e-09,5.8461e-09,6.7208e-09,7.266e-09,-6.000000000000002e-13,7.680000000000001e-12,0.5
